movie,chapter,character,listener,dialog
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Harry Potter,Rubeus Hagrid,Hagrid. It'll be fine. It'll be okay.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Harry Potter,"Go on, go on!"
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Albus Dumbledore,Cornelius Fudge,"Yes, that's the... lings you see over there..."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Albus Dumbledore,On the slope.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Albus Dumbledore,Rubeus Hagrid,"On the slope... Ah, Hagrid."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Albus Dumbledore,Professor Dumbledore.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Rubeus Hagrid,Good evening.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Cornelius Fudge,"Minister. Just make your way through. Have a tea, if you like."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Rubeus Hagrid,"No, Hagrid, thank you. Now gentlemen..."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Albus Dumbledore,Rubeus Hagrid,I'd like to have a cup of tea.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Rubeus Hagrid,"Well, I think we should get down to our business, shall we? Very well. It is the decision of the Committee for the Disposal of Dangerous Creatures that the hippogriff known as Buckbeak, hereinafter called the condemned, shall be executed this day at sundown."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Cornelius Fudge,"Dear, dear..."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Albus Dumbledore,Rubeus Hagrid,"Now, now, Hagrid. Now, come on. All right. It'll be all right."
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Cornelius Fudge,Rubeus Hagrid,The execution shall dispatch...
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Harry Potter,"Hermione Granger, Ron Weasley",What?
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Hermione Granger,Harry Potter,I thought I just saw... Never mind.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,"Harry Potter, Hermione Granger",Let's go!
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Rubeus Hagrid,Cornelius Fudge,Buckbeak didn't mean no harm.
Harry Potter and the Prisoner of Azkaban,Witnesses to an Execution,Ron Weasley,"Harry Potter, Hermione Granger","Oh, no."
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Ron Weasley,"Harry Potter, Hermione Granger",He bit me! Scabbers!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Ron Weasley,Ron. Ron! Ron!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Ron Weasley,Scabbers,"Scabbers, come back!"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Harry Potter,Ron Weasley,Wait!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Ron Weasley,Scabbers,"Scabbers, you bit me!"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,"Harry, you do realize what tree this is?"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Harry Potter,Ron Weasley,"That's not good. Ron, run!"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Ron Weasley,"Harry Potter, Hermione Granger","Harry, Hermione, run! It's the Grim! Harry!"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,"Harry Potter, Ron Weasley","Ron! Ron, wait! Harry!"
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Ron Weasley,"Harry Potter, Hermione Granger",Help!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Harry Potter,"Hermione Granger, Ron Weasley",Ron! Ron! Ron! Ron! Come on! Move!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,Duck!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,"Oh, I'm sorry."
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Harry Potter,Hermione Granger,Don't worry.
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,Where do you suppose this goes?
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Harry Potter,Hermione Granger,I have a hunch. I just hope I'm wrong.
Harry Potter and the Prisoner of Azkaban,The Womping Willow,Hermione Granger,Harry Potter,"We're in the Shrieking Shack, aren't we?"
Harry Potter and the Prisoner of Azkaban,Sirius Black,Harry Potter,Ron Weasley,Come on. Ron.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Hermione Granger,Ron Weasley,Ron. You're okay. The dog. Where is it?
Harry Potter and the Prisoner of Azkaban,Sirius Black,Ron Weasley,"Harry Potter, Hermione Granger",Harry it's a trap. He's the dog. He's an Animagus.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Hermione Granger,Sirius Black,"If you want to kill Harry, you'll have to kill us too!"
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Hermione Granger,No. Only one will die tonight.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Harry Potter,Sirius Black,Then it'll be you!
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Harry Potter,"Are you going to kill me, Harry?"
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Sirius Black,"Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within."
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Remus Lupin,"Well, you'd know all about the madness within, wouldn't you Remus? I found him."
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Sirius Black,I know.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Remus Lupin,It's him.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Sirius Black,I understand.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Remus Lupin,Let's kill him!
Harry Potter and the Prisoner of Azkaban,Sirius Black,Hermione Granger,Sirius Black,"No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes."
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Hermione Granger,How long have you known?
Harry Potter and the Prisoner of Azkaban,Sirius Black,Hermione Granger,Remus Lupin,Since Professor Snape set the essay.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Hermione Granger,"Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met."
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Remus Lupin,"Enough talk, Remus! Come on, let's kill him!"
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Sirius Black,Wait!
Harry Potter and the Prisoner of Azkaban,Sirius Black,Sirius Black,Remus Lupin,I did my waiting! Twelve years of it! In Azkaban!
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Sirius Black,Very well. Kill him. But wait one more minute. Harry has the right to know why.
Harry Potter and the Prisoner of Azkaban,Sirius Black,Harry Potter,Remus Lupin,I know why. You betrayed my parents. You're the reason they're dead!
Harry Potter and the Prisoner of Azkaban,Sirius Black,Remus Lupin,Harry Potter,"No, Harry it wasn't him. Somebody did betray your parents... but it was somebody who, until quite recently, I believed to be dead!"
Harry Potter and the Prisoner of Azkaban,Sirius Black,Harry Potter,Remus Lupin,"Who was it, then?"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Harry Potter,"Peter Pettigrew! And he's in this room! Right now! Come out, come out, Peter! Come out, come out and play!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,Remus Lupin,Expelliarmus! Vengeance is sweet. How I hoped I'd be the one to catch you.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Severus Snape,Severus...
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,Remus Lupin,"I told Dumbledore you were helping an old friend into the castle, and now here's the proof."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Severus Snape,"Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,Sirius Black,Give me a reason. I beg you!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Severus Snape,Severus don't be a fool.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Remus Lupin,He can't help it. It's habit.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Sirius Black,Sirius be quiet.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Remus Lupin,Be quiet yourself Remus!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,"Sirius Black, Remus Lupin","Oh listen to you two, quarreling like an old married couple."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Severus Snape,Why don't you run along and play with your chemistry set!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,Sirius Black,"I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Severus Snape,"Severus, please."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Severus Snape,Remus Lupin,After you.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Severus Snape,Expelliarmus!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Ron Weasley,Harry Potter,Harry! What did you just do?
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Hermione Granger,Harry Potter,You attacked a teacher!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Remus Lupin,Tell me about Peter.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Harry Potter,He was at school with us. We thought he was our friend!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Remus Lupin,No. Pettigrew's dead. You killed him!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Harry Potter,"No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Remus Lupin,"The map was lying, then."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Harry Potter,The map never lies! Pettigrew's alive! And he's right there!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Ron Weasley,Sirius Black,Me?! He's mental!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Ron Weasley,Not you! Your rat!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Ron Weasley,Sirius Black,Scabbers has been in my family for...
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Ron Weasley,"Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Ron Weasley,Sirius Black,So what?
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Sirius Black,All they could find of Pettigrew was his...
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Harry Potter,Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,"Sirius Black, Ron Weasley","Show me. Give it to him, Ron."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Ron Weasley,Sirius Black,What are you trying to do to him? Scabbers! Leave him alone! Get off him! What are you doing?
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Peter Pettigrew,"Sirius Black, Remus Lupin, Harry Potter",Remus? Sirius. My old friends! Harry! Look at you! You look so much like your father! Like James! We were the best of friends...
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Peter Pettigrew,How dare you speak to Harry! How dare you talk about James in front of him!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Peter Pettigrew,"You sold James and Lily to Voldemort, didn't you?"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Peter Pettigrew,"Remus Lupin, Sirius Black","I didn't mean to! The Dark Lord. You have no idea the weapons he possesses! Ask yourself, Sirius! What would you have done? What would you have done?"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Sirius Black,Peter Pettigrew,"I would have died! I would have died, rather than betray my friends!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Peter Pettigrew,Harry Potter,"Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Peter Pettigrew,"You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Peter Pettigrew,No!
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Remus Lupin,Harry Potter,"Harry, this man..."
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Remus Lupin,I know what he is. But we'll take him to the castle.
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Peter Pettigrew,Harry Potter,"Bless you, boy! Bless you!"
Harry Potter and the Prisoner of Azkaban,Peter Pettigrew,Harry Potter,Peter Pettigrew,"Get off! I said we'd take you to the castle. After that, the dementors can have you."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Ron Weasley,Sorry about the bite. I reckon that twinges a bit.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Sirius Black,A bit? A bit? You almost tore my leg off!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Ron Weasley,"I was going for the rat. Normally, I have a very sweet disposition as a dog. In fact, more than once, James suggested that I make the change permanent. The tail I could live with. But the fleas, they're murder."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Ron Weasley,Okay.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Harry Potter,You better go.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Ron Weasley,"No. Don't worry, okay? It's fine. I'll stay."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Harry Potter,"You go, I'll stay."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Hermione Granger,You okay?
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Harry Potter,I'm fine. Go.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Ron Weasley,That looks really painful.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Hermione Granger,So painful. They might chop it.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Ron Weasley,I'm sure Madam Pomfrey will fix it in a heartbeat.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Hermione Granger,It's too late. It's ruined. It'll have to be chopped off.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Harry Potter,"It's beautiful, isn't it? I'll never forget the first time I walked through those doors. It'll be nice to do it again as a free man. That was a noble thing you did back there. He doesn't deserve it."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Sirius Black,"Well I just didn't think my dad would have wanted his two best friends... to become killers. Besides, dead, the truth dies with him. Alive, you're free."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Peter Pettigrew,"Hermione Granger, Ron Weasley","Turn me into a maggot! Turn me into a flobberworm! Anything but the dementors! Ron! Haven't I been a good friend? A good pet? You won't let them give me to the dementors, will you? I was your rat! Sweet girl! Clever girl! Surely you won't let them..."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Remus Lupin,Peter Pettigrew,Get away from her!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Harry Potter,"I don't know if you know, Harry... but when you were born, James and Lily made me your godfather."
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Sirius Black,I know.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Harry Potter,I can understand if you choose to stay with your aunt and uncle... but if you ever wanted a different home...
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Sirius Black,What? Come and live with you?
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Harry Potter,It's just a thought. I can understand if you don't want to.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,Remus Lupin,"Remus, my old friend! Have you taken your potion tonight? You know the man you truly are, Remus! This heart is where you truly live! This heart here! This flesh is only flesh!"
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Peter Pettigrew,Expelliarmus!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Sirius Black,"Harry Potter, Hermione Granger, Ron Weasley, Remus Lupin",Remus! Remus! Run! Run!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,"Hermione Granger, Ron Weasley",Come on.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Harry Potter,Wait! Wait!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Hermione Granger,Hermione! Bad idea. Bad idea.
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Hermione Granger,Remus Lupin,Professor? Professor Lupin?
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Ron Weasley,Remus Lupin,Nice doggy. Nice doggy!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Severus Snape,Harry Potter,"There you are, Potter!"
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Harry Potter,Sirius Black,Sirius!
Harry Potter and the Prisoner of Azkaban,Friends Become Foes,Severus Snape,Harry Potter,"Come back here, Potter!"
Harry Potter and the Prisoner of Azkaban,The Dementor's Kiss,Harry Potter,Sirius Black,Sirius! No. Sirius! Expecto Patronum!
Harry Potter and the Prisoner of Azkaban,The Dementor's Kiss,Hermione Granger,Harry Potter,Harry?
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Harry Potter,Hermione Granger,I saw my dad.
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Hermione Granger,Harry Potter,What?
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Harry Potter,Hermione Granger,He sent the dementors away. I saw him across the lake.
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Hermione Granger,Harry Potter,"Listen Harry, they've captured Sirius. Any minute the dementors are going to perform the Kiss."
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Harry Potter,Hermione Granger,You mean they're gonna kill him?
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Hermione Granger,Harry Potter,"No. It's worse. Much worse. They're going to suck out his soul. Headmaster, you've got to stop them. They've got the wrong man."
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Harry Potter,Hermione Granger,It's true. Sirius is innocent.
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Ron Weasley,Harry Potter,It's Scabbers who did it.
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Albus Dumbledore,Ron Weasley,Scabbers?
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Ron Weasley,Albus Dumbledore,"He's my rat, sir. He's not really a rat. He was a rat. He was my brother Percy's rat. But then they gave him an owl..."
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Hermione Granger,Albus Dumbledore,"The point is, we know the truth. Please believe us."
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Albus Dumbledore,Hermione Granger,"I do, Miss Granger. But the word of three 13-year-old wizards will convince few others. A child's voice, however honest and true... is meaningless to those who have forgotten how to listen. Mysterious thing, time. Powerful... and when meddled with, dangerous. Sirius Black is in the topmost cell of the Dark Tower. You know the laws, Miss Granger. You must not be seen. And you would do well, I feel, to return before this last chime. If not, the consequences are too ghastly to discuss. If you succeed tonight... more than one innocent life may be spared. Three turns should do it, I think. Oh, and by the way. When in doubt, I find retracing my steps to be a wise place to begin. Good luck."
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Ron Weasley,"Harry Potter, Hermione Granger",What the bloody hell was that all about?
Harry Potter and the Prisoner of Azkaban,Hermione's Secret,Hermione Granger,Ron Weasley,"Sorry, Ron, but seeing as you can't walk..."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,What just happened? Where's Ron?
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Harry Potter,7:30. Where were we at 7:30?
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,I don't know. Going to Hagrid's?
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Harry Potter,Come on. And we can't be seen.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,"Hermione! Hermione! Hermione, wait. Hermione, will you please tell me what it is we're doing?"
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Draco Malfoy,"You foul, loathsome, evil little cockroach!"
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,That's us.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Ron Weasley,Hermione Granger,"Hermione, no! He's not worth it."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,This is not normal.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Harry Potter,"This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,You mean we've gone back in time?
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Harry Potter,"Yes. Dumbledore obviously wanted us to return to this moment. Clearly, something happened he wants us to change."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,Hermione Granger,Good punch.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,Harry Potter,Thanks. Malfoy's coming.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Vincent Crabbe,Draco Malfoy,Run.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Draco Malfoy,Hermione Granger,"Not a word to anyone, understood? I'm gonna get that jumped-up mudblood! Mark my words."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Hermione Granger,"Ron Weasley, Harry Potter",That felt good.
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Ron Weasley,Hermione Granger,"Not good, brilliant."
Harry Potter and the Prisoner of Azkaban,Onlookers to the Rescue,Harry Potter,"Ron Weasley, Hermione Granger",Come on. We should be at Hagrid's.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,Look. Buckbeak's still alive.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,"Of course. Remember what Dumbledore said? If we succeed, more than one innocent life could be spared. Let's go."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,Here they come. I'd better hurry.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,"Fudge has to see Buckbeak before we steal him. Otherwise, he'll think Hagrid set him free."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Ron Weasley,Scabbers,"Scabbers, you're alive!"
Harry Potter and the Prisoner of Azkaban,Saving Lives,Rubeus Hagrid,Ron Weasley,"Keep a closer eye on your pet, Ron."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,That's Pettigrew.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,"Harry, you can't."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,He betrayed my parents. You don't expect me to sit here.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,"Yes, and you must! Harry, you're in Hagrid's hut now. If you just go bursting in, you'll think you've gone mad. Awful things happen to wizards who meddle with time. We can't be seen."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,Fudge is coming. And we aren't leaving? Why aren't we leaving?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,Are you mad?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,,Ow!
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,Ow! That hurt!
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,Sorry. We're coming out the back door. Go!
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,Is that really what my hair looks like from the back?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,What?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,I thought I just saw... Never mind.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Ron Weasley,"Hermione Granger, Harry Potter",Let's go.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,"Okay, go, Harry. Go!"
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,Get away. Get off.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,"Minister, I really think I should sign as well."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"Yes, very well. Perhaps it would be..."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Buckbeak,"Okay, Buckbeak. Come quickly. Come with us now. Come on."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Buckbeak,Keep trying. Come on. Quickly. Buckbeak. Okay? Quickly. Hurry up. Okay?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,Your name only.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,It's such a very long name...
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Buckbeak,"Hurry up now, Buckbeak, okay? Come on. Come on, Buckbeak. Come and get the nice dead ferret. Come on. It's here. Come on, Beaky."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,"Here we are, minister. Follow me. Now, look there."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,Where?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,Look beyond the rocks.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,What am I supposed to see?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,Professor Dippet had that ling planted when he was headmaster.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"Oh, yes. Indeed, indeed."
