movie,chapter,character,listener,dialog
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Nymphadora Tonks,,Sweetheart...
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Remus Lupin,,There's someone out there.  I can smell him.  There's more than one --
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,,Oh my god...
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Harry Potter,"Harry, no!"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Nymphadora Tonks,Remus Lupin,Remus!
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Arthur Weasley,Ginny Weasley,"Ginny, stay with your mother!"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ginny Weasley,Harry Potter,"No, Harry!  It's a trap!"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Fenrir Greyback,Harry Potter,Don't you smell clean.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Hermione Granger,Harry Potter,"You have to realize who you are, Harry."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Hermione Granger,"I know who I am, Hermione, alright?"
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Hermione Granger,Harry Potter,Sorry. So tell me what Arthur said.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Hermione Granger,"If Dumbledore's traveling places, it's news to the Ministry.  But get this:  that night at Borgin & Burkes?  It seems Draco was looking at a Vanishing Cabinet."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Hermione Granger,Harry Potter,What would Draco want with a Vanishing Cabinet?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,Hermione Granger,You tell me.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Hermione Granger,Harry Potter,"He looks different, don't you think?  Draco.  Almost... ill."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Harry Potter,"Hermione Granger, Ron Weasley",Who could tell the difference?
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Ron Weasley,Harry Potter,"Lav, c'mon. Of course I'll wear it."
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Lavender Brown,"Hermione Granger, Ron Weasley, Harry Potter",That's my Won-Won.
Harry Potter and the Half-Blood Prince,Death Eaters Attack,Hermione Granger,"Ron Weasley, Harry Potter","Excuse me, I have to go vomit."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Tom Riddle,Horace Slughorn,"Sir, is it true that Professor Merrythought is retiring?"
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,"Now, Tom, I couldn't tell you if I knew, could I?  I must say, m'boy, I'd like to know where you get your information.  More knowledgeable than half the staff, you are. By the way, thank you for the pineapple -- you're quite right, it is my favorite -- how is it you knew?"
Harry Potter and the Half-Blood Prince,Sluggish Memory,Tom Riddle,Horace Slughorn,Intuition.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,"Good gracious, look at the time. Off you go, boys, or Professor Dippett will have us all in detention.  Lestrange, Avery, don't forget your essays..."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,"Look sharp, Tom.  You don't want to be caught out of bed after hours..."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Tom Riddle,Horace Slughorn,I know a secret shortcut or two.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,"Yes, I imagine you do.  Something on your mind, Tom?"
Harry Potter and the Half-Blood Prince,Sluggish Memory,Tom Riddle,Horace Slughorn,"Yes, sir.  I couldn't think of anyone else to go to.  The other professors, well, they're not like you.  They might... misunderstand."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,Go on.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Tom Riddle,Horace Slughorn,"I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic, and I thought perhaps you could illuminate me..."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Horace Slughorn,Tom Riddle,I don't know anything about such things and I wouldn't tell you if I did!  Now get out of here at once and don't ever let me catch you mentioning it again!
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,Confused?  I would be surprised if you weren't.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Harry Potter,Albus Dumbledore,I don't understand -- what happened?
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,"This is perhaps the most important memory I've collected.  It's also a lie. This memory has been tampered with.  In this case by the person whose memory it is, our friend Professor Slughorn."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Harry Potter,Albus Dumbledore,But why would he tamper with his own memory?
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,I suspect he is ashamed of it.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Harry Potter,Albus Dumbledore,Why?
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,Why indeed.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,I asked you to get to know Professor Slughorn and you've done so.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,Now I want you to persuade him to divulge his true memory.  Any way you can.
Harry Potter and the Half-Blood Prince,Sluggish Memory,Harry Potter,Albus Dumbledore,"I don't know him that well, sir --"
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,"You're the Chosen One, Harry.  And Horace is, at heart, a decent man. Provide the proper circumstances and he will confess his sins."
Harry Potter and the Half-Blood Prince,Sluggish Memory,Albus Dumbledore,Harry Potter,"This memory is everything, Harry. Without it, we are blind. Without it, we leave the fate of our world to chance.  You have no choice. You must not fail."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"Now don't forget to look over the chapter on antidotes.  I'll be poisoning one of you next time we meet.  I'm joking!  Off you go! Don't forget your rattails, Miss Alys."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,Ah! If it isn't the Prince of Potions himself!  To what do I owe the pleasure?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,"Well, sir, I wondered if I might ask you something."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"Ask away, my dear boy, ask away!"
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,"Well, you see, the other day I was in the Restricted Section -- in the library -- and I stumbled upon something rather odd while reading.  Something about a bit of rare magic..."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,Yes?  And exactly what was this rare magic.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,"I'm not sure... That is, I don't recall the name... exactly.  But it got me wondering... Are there some kinds of magic you're not allowed to teach?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"I'm a Potions Professor, Harry. Perhaps your question would best be posed to Professor Snape."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,"Yes, well, we don't exactly see eye-to-eye, sir.  What I mean to say is, he's not like you.  He might... misunderstand."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"There can be no light without the dark.  And so it is with magic. Myself, I have always strived to live within the light.  I suggest you do the same."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,"Did you say the same to Tom Riddle, sir?  When he came asking questions."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,Dumbledore put you up to this. Didn't he?  Didn't he!
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,Sir --
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Harry Potter,"Dead. Did you actually expect you could just walk up to Ol' Sluggy and ask him to reveal his deepest, darkest secret?  Honestly, Harry, sometimes I think the Daily Prophet should call you the Dim One."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,Nice.
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Harry Potter,"You're going to have to persuade him somehow.  And now, I'm afraid, you've made it a lot harder."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,Hermione.  I think Malfoy's leaving the castle.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Hermione Granger,I've seen it.  Sometimes... sometimes he just disappears off the Map.
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Harry Potter,That's... not possible.  No one can leave the castle these days. The Map is wrong.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,"Hermione Granger, Ron Weasley",The Map is never wrong.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,"It's beautiful, isn't it?  The moon."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,"Divine.  Had ourselves a little late-night snack, did we?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,It was on your bed.  The box. Thought I'd try one...
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Or twenty.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,"I can't stop thinking about her, Harry."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,"Really?  Honestly, I reckoned she was starting to annoy you."
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,She could never annoy me.  I think... I think I love her.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Excuse me?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Well... Brilliant.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,Do you think she knows I exist?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Bloody well hope so.  She's been snogging you for three months.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,Snogging?  Who're you talking about?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Who're you talking about?
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,"Romilda, of course.  Romilda Vane."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Okay.  Very funny.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,What the hell was that for?
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,It's no joke!  I'm in love with her!
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Okay!  Fine!  You're in love with her!  Have you ever actually met her!
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,No.  Can you introduce me?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,"Ron, these chocolates, they're -- C'mon.  I'm going to introduce you to Romilda Vane."
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,How do I look?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,Devastatingly handsome.
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,Damn it all!
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,Yes???!!!! Oh.  Potter.  It's you.  I'm afraid I'm busy at the moment --
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,Sir.  I'm sorry.  I wouldn't bother you if it weren't absolutely --
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Horace Slughorn,Where's Romilda?
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,"Ron Weasley, Harry Potter",What's the matter with Wenby?
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,"Ron Weasley, Harry Potter",Ah.  Very well.  Bring him in.
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"I'd have thought you could whip up a remedy for this in no time, Harry -- an expert potioneer like you."
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,"I figured this called for a more practiced hand, sir."
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Horace Slughorn,"Hello, darling.  Fancy a drink?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Ron Weasley,Hm.  Perhaps you're right.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,"I'm sorry, sir.  About the other day.  Our... misunderstanding."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"Yes, well, water under the bridge as they say, correct?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,"I mean, I'm sure you're tired of it, after all these years.  The questions.  About... Voldemort."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,I'll ask you not to use that name.
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,"Yes, sir.  It's just, well, Dumbledore once said that fear of a name only increases fear of the thing itself.  It seemed sensible."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"With all due respect, Dumbledore sometimes forgets that most of us do not possess powers so great that we can risk offending the most dangerous Dark Lord who ever lived."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,"Alright, m'boy!  Bottoms up!"
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Horace Slughorn,What's this?
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Ron Weasley,A tonic for the nerves.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Horace Slughorn,What happened to me?
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,Love potion.
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,And a bloody strong one at that.
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Horace Slughorn,I feel really... bad.
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,"Ron Weasley, Harry Potter","Pick-me-up's what you need, m'boy. Do us all good, I think.  I've got butterbeer, wine -- ah -- and a dazzling oak-matured mead.  I had other intentions for this but given the circumstances..."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,"Ron Weasley, Harry Potter","There we are, Potter.  To life!"
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,"Ron Weasley, Horace Slughorn","Ron!  Ron!!!  Professor, help him!"
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Harry Potter,I d-don't understand --
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,Professor!  Do something!!
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Horace Slughorn,He's choking!!
Harry Potter and the Half-Blood Prince,Perilous Potions,Harry Potter,Ron Weasley,"Breathe!  C'mon, Ron, don't be a prat.  Breathe!  BREATHE!"
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,Harry Potter,"These girls are gonna kill me, Harry."
Harry Potter and the Half-Blood Prince,Perilous Potions,Albus Dumbledore,Harry Potter,"Quick thinking on your part, Harry.  Using a Bezoar.  You must be very proud of your student, eh, Horace?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Minerva McGonagall,Hm?  Oh.  Yes... very proud.
Harry Potter and the Half-Blood Prince,Perilous Potions,Minerva McGonagall,Horace Slughorn,I think we all agree that Mr. Potter's actions were heroic.  The question is:  Why were they necessary.
Harry Potter and the Half-Blood Prince,Perilous Potions,Albus Dumbledore,Horace Slughorn,Why indeed.
Harry Potter and the Half-Blood Prince,Perilous Potions,Albus Dumbledore,Horace Slughorn,"This appears to be a gift, Horace. You don't by chance remember who gave you this bottle, do you -- which by the way possesses remarkably subtle hints of licorice and cherry when not polluted with poison."
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Albus Dumbledore,Actually I had intended to give it as a gift myself.
Harry Potter and the Half-Blood Prince,Perilous Potions,Albus Dumbledore,Horace Slughorn,To whom might I ask?
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Albus Dumbledore,"You, Headmaster."
Harry Potter and the Half-Blood Prince,Perilous Potions,Lavender Brown,Hermione Granger,Where is he?  Where's my Won-Won! Has he been asking for me? What's she doing here?
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Lavender Brown,I might ask you the same.
Harry Potter and the Half-Blood Prince,Perilous Potions,Lavender Brown,Hermione Granger,I happen to be his girlfriend.
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Lavender Brown,I happen to be his... friend.
Harry Potter and the Half-Blood Prince,Perilous Potions,Lavender Brown,Lavender Brown,Don't make me laugh.  You haven't spoken in weeks.  I suppose you want to make up with him now that he's suddenly all interesting.
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Lavender Brown,"He's been poisoned, you daft dimbo! And for the record, I've always found him interesting."
Harry Potter and the Half-Blood Prince,Perilous Potions,Lavender Brown,Hermione Granger,"Ha!  See? He senses my presence. I'm here, Won-Won. I'm here --"
Harry Potter and the Half-Blood Prince,Perilous Potions,Ron Weasley,,Er... My... Nee... Er!  My!  Nee!
Harry Potter and the Half-Blood Prince,Perilous Potions,Albus Dumbledore,Ginny Weasley,"Ah, to be young and feel love's keen sting.  Come, everyone, I think Mr. Weasley is well tended."
Harry Potter and the Half-Blood Prince,Perilous Potions,Ginny Weasley,Albus Dumbledore,"'Bout time, don't you think?"
Harry Potter and the Half-Blood Prince,Perilous Potions,Horace Slughorn,Hermione Granger,I've always cherished my students. They're my life...
Harry Potter and the Half-Blood Prince,Perilous Potions,Hermione Granger,Horace Slughorn,Oh shut up.
Harry Potter and the Half-Blood Prince,Sectumsempra,Hermione Granger,Ron Weasley,Ron.  Stop.  You're making it snow.
Harry Potter and the Half-Blood Prince,Sectumsempra,Ron Weasley,Hermione Granger,Huh?
Harry Potter and the Half-Blood Prince,Sectumsempra,Ron Weasley,Hermione Granger,Tell me again how I broke up with Lavender?
Harry Potter and the Half-Blood Prince,Sectumsempra,Hermione Granger,Ron Weasley,"Um, well, she came to visit you in the hospital, you see, and you talked -- I don't believe it was a long conversation --"
Harry Potter and the Half-Blood Prince,Sectumsempra,Ron Weasley,Hermione Granger,Don't get me wrong.  I'm bloody thrilled to be shot of her.  It's just she seems... a bit put out.
Harry Potter and the Half-Blood Prince,Sectumsempra,Hermione Granger,Ron Weasley,"Does, doesn't she?  And you say you don't remember a thing from that night?  Not one thing?"
Harry Potter and the Half-Blood Prince,Sectumsempra,Ron Weasley,Hermione Granger,"Well... there is... something. But no.  It can't be.  Besides, I was completely boggled, wasn't I?"
Harry Potter and the Half-Blood Prince,Sectumsempra,Hermione Granger,Ron Weasley,Right.  Boggled...
Harry Potter and the Half-Blood Prince,Sectumsempra,Hermione Granger,"Ron Weasley, Harry Potter",That's Katie.  That's Katie Bell.
Harry Potter and the Half-Blood Prince,Sectumsempra,Harry Potter,Katie Bell,"How are you, Katie?"
Harry Potter and the Half-Blood Prince,Sectumsempra,Katie Bell,"Hermione Granger, Ron Weasley, Harry Potter","Give me a moment, girls."
Harry Potter and the Half-Blood Prince,Sectumsempra,Katie Bell,Harry Potter,"I know you're going to ask, Harry. But I don't know who cursed me. I've tried to remember.  Honestly. But I just... can't..."
Harry Potter and the Half-Blood Prince,Sectumsempra,Draco Malfoy,,Cruci--
Harry Potter and the Half-Blood Prince,Sectumsempra,Harry Potter,,Sectumsempra!
Harry Potter and the Half-Blood Prince,Sectumsempra,Draco Malfoy,Ginny Weasley,Don't touch me!  Don't you dare touch me!
Harry Potter and the Half-Blood Prince,Sectumsempra,Ginny Weasley,Draco Malfoy,You have to get rid of it.  Today.
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,Take my hand.
Harry Potter and the Half-Blood Prince,Hiding the Book,Harry Potter,Ginny Weasley,The Room of Requirement...
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,"Over the years, if someone had a secret, if they wanted to conceal something, this is where they came.  Some of these things are almost as old as the castle itself."
Harry Potter and the Half-Blood Prince,Hiding the Book,Harry Potter,Ginny Weasley,Who showed you this?  First.
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,Fred and George.  First year.  I hid Tom Riddle's diary here for a time.  Wish I'd left it...
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,What was that?
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,"See, you never know what you'll find up here."
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,All right.  Close your eyes.  That way you can't be tempted.
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,There's something else.  Another secret of sorts.  One of mine...
Harry Potter and the Half-Blood Prince,Hiding the Book,Ginny Weasley,Harry Potter,"That can stay hidden up here too, if you like."
Harry Potter and the Half-Blood Prince,Liquid Luck,Ron Weasley,Harry Potter,So.  Did you and Ginny do it?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Ron Weasley,What?
Harry Potter and the Half-Blood Prince,Liquid Luck,Ron Weasley,Harry Potter,You know.  Hide the book.
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Ron Weasley,Oh.  Yeah.
Harry Potter and the Half-Blood Prince,Liquid Luck,Ron Weasley,Harry Potter,"Still no luck with Slughorn, I take it?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Ron Weasley,Say that again.
Harry Potter and the Half-Blood Prince,Liquid Luck,Hermione Granger,Harry Potter,Well?  How do you feel?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Hermione Granger,Excellent.  Really excellent.
Harry Potter and the Half-Blood Prince,Liquid Luck,Hermione Granger,Harry Potter,"Now remember.  Slughorn usually eats early, takes a short walk and then returns to his office."
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Hermione Granger,Right.  I'm going down to Hagrid's.
Harry Potter and the Half-Blood Prince,Liquid Luck,Hermione Granger,Harry Potter,"What?  No, Harry -- you've got to go see Slughorn.  We have a plan --"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Hermione Granger,"No.  I've got a good feeling about going to Hagrid's.  I feel like it's the place to be tonight, know what I mean?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Hermione Granger,Harry Potter,No.
Harry Potter and the Half-Blood Prince,Liquid Luck,Ron Weasley,Harry Potter,No.
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,"Hermione Granger, Ron Weasley",Trust me.  I know what I'm doing. Or at least Felix does.
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,"Merlin's beard, Harry!"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"Sorry, sir.  I should've announced myself.  Cleared my throat. Coughed.  You probably feared I was Madam Sprout."
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,"Well, yes, actually -- Why would you think that?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"Just the general behavior, sir. The sneaking around.  The jumping when you saw me.  By the way, those Tentacula leaves -- they're quite valuable, aren't they?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,"Ten galleons a leaf to the right buyer -- not that I'm familiar with such back alley transactions. One hears rumors is all.  My own interests are purely academic, of course."
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"Personally, these plants have always kind of freaked me out."
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,"Exactly how did you get out of the castle, Harry?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"Through the front doors, sir.  I'm off to Hagrid's, you see.  He's a very dear friend and I felt like paying him a visit.  So if you don't mind, I'll be going."
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,Harry!
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,Sir?
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,It's nearly nightfall.  Surely you realize I can't allow you to roam the grounds all by yourself.
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"Well, then by all means come along, sir."
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,"Harry, I must insist you accompany me back to the castle immediately!"
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"That would be counterproductive, sir."
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,And what makes you say that?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,No idea.
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,Merlin's beard...
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,Is that an actual Acromantula?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,"A dead one, I think, sir."
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Harry Potter,'Arry.  'Orace.
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Rubeus Hagrid,"My god, dear man.  How did you ever manage to kill it?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,"Kill 'im! Me oldest friend, 'e was!"
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Rubeus Hagrid,"I'm sorry, I... didn't realize."
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,"Ah, don' worry yerself.  Yer not alone.  Seriously misunderstood creatures -- spiders.  It's the eyes, I reckon.  Unnerve people."
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Rubeus Hagrid,Not to mention the pincers.
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Harry Potter,I reckon that too... How'd yeh get outta the castle anyways?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Rubeus Hagrid,Through the front doors.
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Rubeus Hagrid,"Hagrid.  I wouldn't want to be indelicate, but Acromantula venom is uncommonly rare and, well, if you wouldn't mind my extracting a vial or two -- purely for academic pursuits..."
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,"Don' suppose it's doin' 'im any good, izzit?"
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Rubeus Hagrid,"My thoughts exactly!  Always carry a few spare ampoules for just such occasions.  Old Potion Master's habit, you know..."
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,Wish yeh coulda seen 'im in 'is prime.  Magnificent 'e was.  Jus' magnificent...
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,Why don't I say a few words?  I trust he had family?
Harry Potter and the Half-Blood Prince,Liquid Luck,Harry Potter,Horace Slughorn,Oh yeah.
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Harry Potter,Farewell...
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,Aragog.
